X,Y
-5.620752363999999801e+01,-3.481106683000000146e+01
-5.620836867999999953e+01,-3.481845526000000035e+01
-5.620719412999999776e+01,-3.481904313999999800e+01
-5.620982029999999696e+01,-3.481768491999999782e+01
-5.620853542999999775e+01,-3.481731667999999758e+01
-5.620582885000000317e+01,-3.481676776999999845e+01
-5.620412195000000111e+01,-3.481992255000000114e+01
-5.620544718000000017e+01,-3.481973109999999849e+01
-5.620464828000000068e+01,-3.481751813999999712e+01
-5.620523922000000283e+01,-3.481819466000000318e+01
-5.619742983999999808e+01,-3.482343286999999776e+01
-5.619937500999999713e+01,-3.482022560000000055e+01
-5.620722723000000087e+01,-3.484924374999999941e+01
-5.620694087999999766e+01,-3.485118111999999968e+01
-5.620476541000000026e+01,-3.484825310000000087e+01
-5.620279962000000040e+01,-3.484945482999999911e+01
-5.619769106999999764e+01,-3.484761816000000323e+01
-5.620551575999999727e+01,-3.485348108000000167e+01
-5.620659186999999690e+01,-3.485180702000000252e+01
-5.620139469000000076e+01,-3.484664913000000297e+01
-5.620411722000000054e+01,-3.484756564999999995e+01
-5.620038358000000045e+01,-3.484959923000000259e+01
-5.619576275000000010e+01,-3.484311098999999956e+01
-5.619523769999999985e+01,-3.484257703000000106e+01
-5.620404070000000019e+01,-3.484887755999999825e+01
-5.620948420999999939e+01,-3.485022381999999652e+01
-5.620396694000000082e+01,-3.485128475999999864e+01
-5.620191589000000221e+01,-3.485261443000000270e+01
-5.620023888000000056e+01,-3.484416218999999870e+01
-5.619907307999999801e+01,-3.484493593999999916e+01
-5.620535910000000257e+01,-3.485139949999999942e+01
-5.620587807999999796e+01,-3.485464856000000111e+01
-5.620197193999999996e+01,-3.485388653999999775e+01
-5.620198136999999861e+01,-3.485389912000000123e+01
-5.619375570999999780e+01,-3.484614339000000172e+01
-5.619502692999999738e+01,-3.484757519000000059e+01
-5.619782247999999925e+01,-3.484819863999999967e+01
-5.620415361999999959e+01,-3.484583142000000322e+01
-5.620124327999999991e+01,-3.484798540999999972e+01
-5.619777436999999765e+01,-3.484328975999999756e+01
-5.620102207000000050e+01,-3.483911487000000307e+01
-5.619958830000000205e+01,-3.484349991999999929e+01
-5.619851711999999822e+01,-3.484956116000000037e+01
-5.620901471999999899e+01,-3.485286724000000191e+01
-5.620729922000000300e+01,-3.485384224999999958e+01
-5.620585729999999813e+01,-3.485181081999999719e+01
-5.620295239000000009e+01,-3.485350415999999996e+01
-5.619399904000000134e+01,-3.484312879000000152e+01
-5.617031006999999931e+01,-3.488087388999999661e+01
-5.622413559000000305e+01,-3.479012668000000019e+01
-5.622449214000000239e+01,-3.477960984999999994e+01
-5.622506342999999873e+01,-3.477776421000000084e+01
-5.622593896000000058e+01,-3.476828687999999801e+01
-5.622368117999999981e+01,-3.476840488999999934e+01
-5.621933255999999801e+01,-3.476908312999999850e+01
-5.622197105000000050e+01,-3.476828806000000327e+01
-5.622399455000000046e+01,-3.477358093000000139e+01
-5.622513911000000064e+01,-3.477236228999999668e+01
-5.622385372000000103e+01,-3.478324200000000133e+01
-5.622725342999999754e+01,-3.476975764000000169e+01
-5.622604960999999690e+01,-3.477463293000000277e+01
-5.622479292999999956e+01,-3.477437559999999905e+01
-5.622665379000000030e+01,-3.476925514999999933e+01
-5.623234545999999767e+01,-3.479041982999999760e+01
-5.623074872000000113e+01,-3.479061879999999718e+01
-5.622777937000000037e+01,-3.479032536999999792e+01
-5.622883961000000141e+01,-3.478984968000000322e+01
-5.623071189000000203e+01,-3.479113456000000326e+01
-5.622529902000000135e+01,-3.479154242999999980e+01
-5.622465794000000017e+01,-3.477031745000000029e+01
-5.621981404999999654e+01,-3.477019824999999997e+01
-5.622986015000000037e+01,-3.478999833999999680e+01
-5.623581812999999840e+01,-3.479226555000000332e+01
-5.622358317999999855e+01,-3.477087543999999752e+01
-5.622504989000000108e+01,-3.476957859000000184e+01
-5.622031716000000046e+01,-3.476302878999999990e+01
-5.621925599000000062e+01,-3.476372969999999896e+01
-5.621929664000000315e+01,-3.476187463000000122e+01
-5.621816527000000008e+01,-3.476387572000000148e+01
-5.621468035000000185e+01,-3.476475226000000163e+01
-5.621709448000000009e+01,-3.476436613999999992e+01
-5.621809749999999894e+01,-3.476245987000000071e+01
-5.621708833999999655e+01,-3.476133444999999966e+01
-5.621704400000000135e+01,-3.476234790000000174e+01
-5.621846619000000089e+01,-3.476145807000000332e+01
-5.621424353999999823e+01,-3.476315232999999694e+01
-5.621637005000000187e+01,-3.476499267999999887e+01
-5.622400327999999803e+01,-3.477716018999999648e+01
-5.622365016999999909e+01,-3.477826464999999700e+01
-5.619780087000000179e+01,-3.482577950999999672e+01
-5.621531386000000197e+01,-3.482110782000000171e+01
-5.621219758000000155e+01,-3.482046361999999817e+01
-5.621279908000000347e+01,-3.481865206999999884e+01
-5.621819090999999702e+01,-3.482075949000000037e+01
-5.620030801000000054e+01,-3.482852508999999941e+01
-5.620058405999999707e+01,-3.483022281000000220e+01
-5.619374089000000083e+01,-3.483055105999999768e+01
-5.619394279000000125e+01,-3.482806776000000326e+01
-5.621503784000000081e+01,-3.481733948000000112e+01
-5.619945909999999856e+01,-3.483577643000000279e+01
-5.620048591999999843e+01,-3.482691503000000210e+01
-5.619901131000000305e+01,-3.482590926000000309e+01
-5.620854211999999706e+01,-3.482076022999999765e+01
-5.619564635999999780e+01,-3.483800631999999808e+01
-5.621733636999999817e+01,-3.482124911999999739e+01
-5.621428633000000019e+01,-3.482171124999999989e+01
-5.619783395999999698e+01,-3.483488752000000233e+01
-5.619697430000000082e+01,-3.483325196999999918e+01
-5.619873591000000346e+01,-3.483216211999999956e+01
-5.620027010999999817e+01,-3.483124936000000105e+01
-5.619785293999999709e+01,-3.483361221999999913e+01
-5.619959885000000099e+01,-3.483258905000000283e+01
-5.620040812999999957e+01,-3.482595280000000315e+01
-5.619911780000000334e+01,-3.482664374000000151e+01
-5.619612037000000271e+01,-3.482843188999999740e+01
-5.620455798999999786e+01,-3.482479346000000220e+01
-5.620918229000000110e+01,-3.482469247000000223e+01
-5.621009601000000089e+01,-3.482417382999999944e+01
-5.621321690999999987e+01,-3.481986576999999983e+01
-5.621404795000000121e+01,-3.481938887999999821e+01
-5.621444337999999874e+01,-3.482290876999999796e+01
-5.621434949999999731e+01,-3.482047752999999801e+01
-5.619155514999999923e+01,-3.483259092000000123e+01
-5.619723434000000140e+01,-3.482917173999999960e+01
-5.619825912999999673e+01,-3.482855777000000330e+01
-5.619711842000000246e+01,-3.482782023000000038e+01
-5.620911319999999733e+01,-3.482082951000000293e+01
-5.621115841000000302e+01,-3.482354686000000044e+01
-5.621272345999999942e+01,-3.482262024999999994e+01
-5.621300832000000014e+01,-3.482376114000000200e+01
-5.621195787999999993e+01,-3.482188957999999701e+01
-5.620028049999999809e+01,-3.487149396000000223e+01
-5.620092499999999802e+01,-3.486851485999999767e+01
-5.620191539999999719e+01,-3.486933795000000202e+01
-5.620186225999999863e+01,-3.486992648999999744e+01
-5.613969982999999786e+01,-3.480990812999999662e+01
-5.613836272000000349e+01,-3.481244387000000273e+01
-5.615364146999999662e+01,-3.481619569000000070e+01
-5.615692997000000020e+01,-3.481615706000000188e+01
-5.614241203000000269e+01,-3.481486048000000011e+01
-5.614204614999999876e+01,-3.481326666999999730e+01
-5.614168786999999838e+01,-3.481094181000000276e+01
-5.615645176999999677e+01,-3.481882680999999735e+01
-5.615105754999999732e+01,-3.481807364000000149e+01
-5.615371743000000038e+01,-3.481848219999999827e+01
-5.614533881999999920e+01,-3.481506026999999648e+01
-5.614526821999999839e+01,-3.481600591000000122e+01
-5.614769833999999804e+01,-3.481464675000000142e+01
-5.614797726999999838e+01,-3.481287829000000045e+01
-5.614398020000000145e+01,-3.481701465999999812e+01
-5.614311554999999743e+01,-3.481238540999999742e+01
-5.614027360000000044e+01,-3.481574135000000325e+01
-5.613837550000000221e+01,-3.481121596999999923e+01
-5.613975451000000305e+01,-3.481076915999999954e+01
-5.613935707000000264e+01,-3.481144035999999886e+01
-5.613954225999999892e+01,-3.480915132999999884e+01
-5.613783849000000004e+01,-3.480962731999999704e+01
-5.613921284999999983e+01,-3.481635425999999711e+01
-5.615702018999999723e+01,-3.481759682999999939e+01
-5.615468443999999693e+01,-3.481736255999999941e+01
-5.615188416000000160e+01,-3.481702079000000083e+01
-5.615286324000000207e+01,-3.481714860999999672e+01
-5.615716500999999994e+01,-3.481502943000000272e+01
-5.614764587999999890e+01,-3.481552084999999863e+01
-5.614471407999999997e+01,-3.481243967000000339e+01
-5.614255167999999685e+01,-3.481564274000000125e+01
-5.614285035000000335e+01,-3.481701387999999753e+01
-5.614214591000000354e+01,-3.481370460000000122e+01
-5.614104447999999792e+01,-3.481348179999999815e+01
-5.614068762000000135e+01,-3.481185938000000135e+01
-5.614159186999999918e+01,-3.481600869999999759e+01
-5.614117661000000226e+01,-3.481414932999999934e+01
-5.615477122000000065e+01,-3.481593466999999720e+01
-5.614176361999999898e+01,-3.481201750000000317e+01
-5.615133589999999941e+01,-3.481575712000000067e+01
-5.615496257000000213e+01,-3.481864937999999654e+01
-5.614941101000000145e+01,-3.481788911000000297e+01
-5.615205797000000132e+01,-3.481528586000000303e+01
-5.614989578000000137e+01,-3.481540136999999646e+01
-5.615429080999999911e+01,-3.481554722999999996e+01
-5.615530796000000180e+01,-3.481350968000000279e+01
-5.615703852000000040e+01,-3.481373029000000230e+01
-5.614960021000000268e+01,-3.481589937999999762e+01
-5.614980869000000041e+01,-3.481479771000000056e+01
-5.614939066000000167e+01,-3.481718080000000271e+01
-5.614727648000000215e+01,-3.481763272999999970e+01
-5.614564110999999968e+01,-3.481271854999999960e+01
-5.614621827999999937e+01,-3.481237138000000186e+01
-5.614639970999999719e+01,-3.481500319999999959e+01
-5.616053967999999941e+01,-3.486521302999999961e+01
-5.616313337999999789e+01,-3.486275931000000128e+01
-5.616301801000000182e+01,-3.486197192000000200e+01
-5.615897575999999702e+01,-3.486175139000000200e+01
-5.615925942999999876e+01,-3.486194599000000238e+01
-5.616251890000000202e+01,-3.486023781000000099e+01
-5.615807128000000148e+01,-3.486072510000000335e+01
-5.615803351999999649e+01,-3.486075570999999940e+01
-5.615752702999999713e+01,-3.486307004999999748e+01
-5.616250408999999877e+01,-3.486399641999999943e+01
-5.616454584000000239e+01,-3.486111020999999965e+01
-5.616592991000000268e+01,-3.486033846000000125e+01
-5.616753259000000043e+01,-3.486413756999999691e+01
-5.616097712999999914e+01,-3.485855721000000074e+01
-5.615953101000000203e+01,-3.485943475999999919e+01
-5.616649818999999866e+01,-3.486490177999999673e+01
-5.616445571999999942e+01,-3.486646563000000043e+01
-5.616586199000000335e+01,-3.486541749999999951e+01
-5.616376197000000303e+01,-3.486422469000000035e+01
-5.616310888999999662e+01,-3.486636254999999807e+01
-5.616411945000000117e+01,-3.486218817999999686e+01
-5.616246058000000119e+01,-3.486018892999999963e+01
-5.615680308000000309e+01,-3.486251067999999975e+01
-5.615643141000000327e+01,-3.486223025999999692e+01
-5.627263293000000033e+01,-3.488554567999999989e+01
-5.612188674000000077e+01,-3.487696541999999766e+01
-5.625707459000000199e+01,-3.484620062999999845e+01
-5.627294779999999719e+01,-3.484951585999999679e+01
-5.624870785000000240e+01,-3.488763860000000250e+01
-5.624968841999999825e+01,-3.488267255000000233e+01
-5.620518212000000347e+01,-3.483244089000000088e+01
-5.619982759999999899e+01,-3.483881748999999672e+01
-5.620656668000000167e+01,-3.483541764999999657e+01
-5.620753872000000229e+01,-3.483474008000000310e+01
-5.619851541999999966e+01,-3.483733578999999736e+01
-5.619883588999999802e+01,-3.483941509000000281e+01
-5.619804006999999757e+01,-3.483863620000000338e+01
-5.620202374000000134e+01,-3.483541412999999665e+01
-5.620020729000000159e+01,-3.483650439000000176e+01
-5.620087165999999712e+01,-3.483437631999999695e+01
-5.620253557000000200e+01,-3.483206208000000004e+01
-5.620948075999999816e+01,-3.483368344000000150e+01
-5.620667972999999762e+01,-3.482836927000000316e+01
-5.621325597999999957e+01,-3.482862778999999875e+01
-5.621120244000000099e+01,-3.483039654000000240e+01
-5.621032661000000274e+01,-3.483087602999999888e+01
-5.621164184999999947e+01,-3.483238137000000023e+01
-5.616263656999999654e+01,-3.482279536000000064e+01
-5.617901470999999702e+01,-3.482575717999999654e+01
-5.618143229999999733e+01,-3.483007371000000063e+01
-5.615922708000000085e+01,-3.482740615000000162e+01
-5.616284647999999891e+01,-3.482692012999999776e+01
-5.616108743000000203e+01,-3.482951321000000178e+01
-5.615278808000000055e+01,-3.483284419999999670e+01
-5.614464765000000313e+01,-3.483216643000000090e+01
-5.615973695999999649e+01,-3.482781238999999829e+01
-5.613694342000000148e+01,-3.490068847999999946e+01
-5.614002880000000317e+01,-3.489904270000000253e+01
-5.615541221000000149e+01,-3.484958386000000274e+01
-5.615645886000000075e+01,-3.484788243999999935e+01
-5.624231473999999764e+01,-3.479621234999999757e+01
-5.624333237999999824e+01,-3.479535222999999888e+01
-5.624119987000000265e+01,-3.479560331999999789e+01
-5.624956504000000024e+01,-3.478990128000000226e+01
-5.624352603999999900e+01,-3.479272530000000074e+01
-5.624459282000000115e+01,-3.479357167999999945e+01
-5.624089451999999767e+01,-3.479395300000000191e+01
-5.625127538000000271e+01,-3.478837226000000271e+01
-5.625237702999999811e+01,-3.478744595999999945e+01
-5.625041971999999646e+01,-3.478919119999999765e+01
-5.624924091999999831e+01,-3.479516018000000344e+01
-5.626038325999999756e+01,-3.478709692999999703e+01
-5.625610337999999899e+01,-3.478921005000000122e+01
-5.625421432000000266e+01,-3.478849792999999835e+01
-5.623735300999999964e+01,-3.479945779999999900e+01
-5.623562962999999826e+01,-3.480573606000000098e+01
-5.623665101999999649e+01,-3.480639367999999934e+01
-5.623643021000000175e+01,-3.480453680000000105e+01
-5.623656471000000323e+01,-3.480519776999999948e+01
-5.623627333999999678e+01,-3.480395596999999697e+01
-5.624756991999999656e+01,-3.479164623999999861e+01
-5.610094086000000146e+01,-3.489628747999999803e+01
-5.621108405999999746e+01,-3.482112515000000030e+01
-5.620107354999999671e+01,-3.483598017999999996e+01
-5.614092603999999653e+01,-3.487145323000000019e+01
-5.614187589000000145e+01,-3.487198485999999775e+01
-5.613814963000000091e+01,-3.486940466000000072e+01
-5.613735113999999982e+01,-3.487120636000000218e+01
-5.620099895999999973e+01,-3.483297670000000323e+01
-5.621060494000000318e+01,-3.483296435999999829e+01
-5.621444652999999647e+01,-3.482891438000000051e+01
-5.621550241999999997e+01,-3.482858711000000085e+01
-5.620818447999999989e+01,-3.482709480999999840e+01
-5.620777718000000078e+01,-3.482829079999999777e+01
-5.620794461999999925e+01,-3.482977948999999995e+01
-5.620846071999999793e+01,-3.483281155000000240e+01
-5.621278071999999781e+01,-3.483030853000000349e+01
-5.619514920000000302e+01,-3.483513468000000302e+01
-5.620007331000000050e+01,-3.482455173000000315e+01
-5.619447875000000181e+01,-3.482941396999999739e+01
-5.621400573999999750e+01,-3.481797604999999862e+01
-5.621640766000000156e+01,-3.482034086000000173e+01
-5.620954523999999708e+01,-3.482329450000000293e+01
-5.621430894000000222e+01,-3.484575104999999695e+01
-5.621253476999999776e+01,-3.484606923999999850e+01
-5.621087739000000028e+01,-3.484482226000000082e+01
-5.621613212999999831e+01,-3.484364332999999903e+01
-5.620641467000000091e+01,-3.484403904999999924e+01
-5.620925842999999844e+01,-3.484449296999999746e+01
-5.621289611000000264e+01,-3.484075614999999715e+01
-5.617283221000000282e+01,-3.484663330000000059e+01
-5.624020936000000148e+01,-3.479466407000000316e+01
-5.624878587999999979e+01,-3.479059628000000259e+01
-5.623957572999999854e+01,-3.479386700999999960e+01
-5.624536565999999738e+01,-3.479357647999999870e+01
-5.624026531999999889e+01,-3.479267389000000321e+01
-5.625466669000000053e+01,-3.479046476999999982e+01
-5.614463795999999718e+01,-3.483136215999999763e+01
-5.614316279999999892e+01,-3.483118487000000130e+01
-5.614846387000000050e+01,-3.483079639999999699e+01
-5.614751841999999726e+01,-3.483069666000000097e+01
-5.614837262999999723e+01,-3.483077801999999679e+01
-5.614823287000000107e+01,-3.483077260999999680e+01
-5.615354801000000151e+01,-3.483215773999999954e+01
-5.615359695000000073e+01,-3.483210486000000117e+01
-5.615551214999999985e+01,-3.483308928999999665e+01
-5.614707549999999969e+01,-3.482792288000000269e+01
-5.615875443000000189e+01,-3.482821574999999825e+01
-5.615700400000000059e+01,-3.482768724999999677e+01
-5.615991704999999712e+01,-3.482941313999999977e+01
-5.615898298999999838e+01,-3.482932127000000122e+01
-5.614538349000000039e+01,-3.483225585000000279e+01
-5.614613013000000308e+01,-3.483234090999999921e+01
-5.614636909000000031e+01,-3.483143459000000064e+01
-5.614615563000000265e+01,-3.483075122999999707e+01
-5.615741831999999789e+01,-3.482878217999999748e+01
-5.615868581000000148e+01,-3.482877613000000139e+01
-5.616105024000000157e+01,-3.482951295000000158e+01
-5.616253260999999952e+01,-3.482937974000000025e+01
-5.614728705000000275e+01,-3.482928937999999874e+01
-5.614926350999999727e+01,-3.482963277999999718e+01
-5.614742478000000148e+01,-3.482929792000000191e+01
-5.614926846000000182e+01,-3.482959873000000073e+01
-5.614561065000000184e+01,-3.483147472000000278e+01
-5.615878681000000228e+01,-3.482727467000000132e+01
-5.615808215999999931e+01,-3.482685220999999842e+01
-5.615905831999999975e+01,-3.482632281000000063e+01
-5.616024722000000224e+01,-3.482726742999999914e+01
-5.615997020999999734e+01,-3.482681089999999813e+01
-5.616267855000000253e+01,-3.482811808000000298e+01
-5.615829534000000223e+01,-3.483133913000000348e+01
-5.615840687000000031e+01,-3.483064440999999789e+01
-5.615622958000000153e+01,-3.482903098999999969e+01
-5.615597353999999797e+01,-3.483061478999999849e+01
-5.615610966999999931e+01,-3.482978625999999878e+01
-5.614360641999999757e+01,-3.482893016999999958e+01
-5.614160880000000020e+01,-3.482885927000000237e+01
-5.614269799000000205e+01,-3.482881771000000271e+01
-5.614242775000000307e+01,-3.483006967000000031e+01
-5.615394858999999883e+01,-3.483137564999999825e+01
-5.614990394000000151e+01,-3.483090846000000340e+01
-5.615119290999999890e+01,-3.483107265999999669e+01
-5.615286350000000226e+01,-3.483125723999999934e+01
-5.615752825999999942e+01,-3.483367529000000218e+01
-5.615768126999999765e+01,-3.483290921999999767e+01
-5.615783178000000220e+01,-3.483185933000000034e+01
-5.615836382999999898e+01,-3.483189405000000249e+01
-5.614588580000000206e+01,-3.482780464999999737e+01
-5.614324109999999735e+01,-3.482749564000000220e+01
-5.621959825999999794e+01,-3.482551808000000193e+01
-5.621977904999999964e+01,-3.482717702000000060e+01
-5.620902534999999745e+01,-3.482805812000000145e+01
-5.620988505999999774e+01,-3.482909112000000107e+01
-5.620740871000000283e+01,-3.483085155999999927e+01
-5.620663167000000016e+01,-3.483134950000000174e+01
-5.621353315999999722e+01,-3.482922671000000037e+01
-5.620241181000000097e+01,-3.482888512000000247e+01
-5.620076126000000016e+01,-3.482898149999999760e+01
-5.620208182999999735e+01,-3.482991392000000275e+01
-5.621483929000000046e+01,-3.482989640000000264e+01
-5.621490057999999834e+01,-3.482699630999999840e+01
-5.621661132999999921e+01,-3.482946743000000112e+01
-5.620879744999999872e+01,-3.483009582999999765e+01
-5.620497198000000338e+01,-3.483491414000000219e+01
-5.621991005000000285e+01,-3.482044549999999816e+01
-5.620740262000000342e+01,-3.483254576000000213e+01
-5.619733291000000008e+01,-3.484070547999999690e+01
-5.619768418999999682e+01,-3.483789734999999865e+01
-5.619663039000000282e+01,-3.483830714999999856e+01
-5.620502222999999731e+01,-3.483631589000000162e+01
-5.620176347999999678e+01,-3.483824477000000286e+01
-5.620117745000000298e+01,-3.483719963000000064e+01
-5.620217290000000077e+01,-3.483660737999999668e+01
-5.619921183000000298e+01,-3.483709661999999696e+01
-5.620310311000000070e+01,-3.483478002999999745e+01
-5.620427896000000345e+01,-3.483413594999999674e+01
-5.620598469000000108e+01,-3.483318798999999899e+01
-5.621587359000000106e+01,-3.482958164000000068e+01
-5.620911848000000077e+01,-3.482985668999999973e+01
-5.620700738000000030e+01,-3.482736005000000290e+01
-5.621235658999999885e+01,-3.483055192999999861e+01
-5.621051618999999988e+01,-3.483163696999999814e+01
-5.621345068000000111e+01,-3.482957138999999813e+01
-5.620332707000000028e+01,-3.483354683999999679e+01
-5.620225408999999672e+01,-3.483418627999999728e+01
-5.621412648999999817e+01,-3.483093961000000149e+01
-5.621981931999999915e+01,-3.482217748000000057e+01
-5.620512991999999741e+01,-3.482960059999999913e+01
-5.621102575999999829e+01,-3.482881251999999961e+01
-5.619809089000000313e+01,-3.484006397000000277e+01
-5.620669102000000095e+01,-3.483391854999999993e+01
-5.620362766000000221e+01,-3.483570018999999718e+01
-5.623770840000000248e+01,-3.480314426000000338e+01
-5.623888568000000276e+01,-3.479175962000000055e+01
-5.624218785000000054e+01,-3.479270142000000021e+01
-5.624429984999999732e+01,-3.479468954000000025e+01
-5.624250817000000069e+01,-3.480096103000000340e+01
-5.624338201999999853e+01,-3.480023556999999812e+01
-5.623999732000000051e+01,-3.479928140999999897e+01
-5.623930110999999954e+01,-3.480118983999999926e+01
-5.624057583999999821e+01,-3.479786988000000036e+01
-5.625134133000000247e+01,-3.479095726999999982e+01
-5.626042908000000153e+01,-3.478705967999999871e+01
-5.625069904000000065e+01,-3.479155379000000181e+01
-5.625841956000000010e+01,-3.478794816999999995e+01
-5.625219724000000099e+01,-3.479021192999999812e+01
-5.625221218000000079e+01,-3.479023704000000095e+01
-5.625382584999999835e+01,-3.479122272000000038e+01
-5.625105946000000046e+01,-3.479362015000000241e+01
-5.625209918000000187e+01,-3.479267578999999699e+01
-5.625984578999999997e+01,-3.478615542000000005e+01
-5.625557447999999994e+01,-3.478731781999999839e+01
-5.623617743999999874e+01,-3.479911143999999723e+01
-5.623697880999999654e+01,-3.479899156999999832e+01
-5.623569023999999672e+01,-3.479917082000000050e+01
-5.623525924999999859e+01,-3.479923137000000111e+01
-5.623393726999999842e+01,-3.479946550999999744e+01
-5.624939236000000164e+01,-3.478607465000000332e+01
-5.624796701999999726e+01,-3.478735659000000169e+01
-5.623899867000000086e+01,-3.479307029999999656e+01
-5.624174390999999673e+01,-3.479383389000000193e+01
-5.624658154000000110e+01,-3.479254208999999776e+01
-5.624644073999999705e+01,-3.479765752000000134e+01
-5.624452218999999786e+01,-3.479924737999999707e+01
-5.624135485000000045e+01,-3.479720603999999895e+01
-5.623593824999999669e+01,-3.480217865000000188e+01
-5.623441945999999803e+01,-3.480444388000000089e+01
-5.623492216999999727e+01,-3.480739085999999816e+01
-5.623801360000000216e+01,-3.480170995000000289e+01
-5.624210822999999948e+01,-3.479904408000000160e+01
-5.624090104999999795e+01,-3.480003734999999665e+01
-5.624768823000000140e+01,-3.479413728000000106e+01
-5.623614498999999967e+01,-3.479911123000000117e+01
-5.623568623999999971e+01,-3.479917700000000025e+01
-5.623396036999999836e+01,-3.479946091000000052e+01
-5.623430171999999772e+01,-3.480056600999999716e+01
-5.623595919000000265e+01,-3.480020085000000307e+01
-5.623609768000000031e+01,-3.480018270000000058e+01
-5.623621707000000214e+01,-3.479973657000000031e+01
-5.623711128000000059e+01,-3.479205620999999837e+01
-5.625408628000000277e+01,-3.478602575000000030e+01
-5.625076110999999912e+01,-3.478479234000000275e+01
-5.625338887000000199e+01,-3.478923095999999759e+01
-5.625733909000000210e+01,-3.478837942999999910e+01
-5.625271684999999877e+01,-3.478976475999999707e+01
-5.624481416999999794e+01,-3.479667151000000302e+01
-5.624346897000000212e+01,-3.479783908999999653e+01
-5.624667956999999774e+01,-3.479499423000000036e+01
-5.624628154999999907e+01,-3.479540458999999686e+01
-5.623716203000000036e+01,-3.480023270000000224e+01
-5.623747045000000355e+01,-3.480432030000000054e+01
-5.627019564999999801e+01,-3.484072651000000320e+01
-5.623909152000000233e+01,-3.483314834000000104e+01
-5.623642953000000233e+01,-3.483633566999999687e+01
-5.623183198000000260e+01,-3.483732641999999657e+01
-5.620997970999999893e+01,-3.485248467000000261e+01
-5.614409924000000274e+01,-3.490710671000000076e+01
-5.620419428999999667e+01,-3.483678236000000084e+01
-5.624617821999999734e+01,-3.483825525999999684e+01
-5.626189898999999883e+01,-3.486435268000000320e+01
-5.626055853999999812e+01,-3.483538942999999932e+01
-5.626238074999999839e+01,-3.483671549000000311e+01
-5.626119504999999776e+01,-3.483577137999999707e+01
-5.619626798000000178e+01,-3.482044496999999694e+01
-5.623180495999999806e+01,-3.478641197000000318e+01
-5.623432866999999646e+01,-3.478691273999999822e+01
-5.614183502000000203e+01,-3.482730578999999693e+01
-5.614820690999999897e+01,-3.482804068000000086e+01
-5.614927988000000170e+01,-3.482817179999999979e+01
-5.616206289000000140e+01,-3.482609036000000202e+01
-5.616254914000000298e+01,-3.482615258999999952e+01
-5.616271279000000050e+01,-3.482794166000000047e+01
-5.615925040999999851e+01,-3.482776456999999937e+01
-5.615977425999999895e+01,-3.482781265999999931e+01
-5.616090772999999814e+01,-3.482605562999999904e+01
-5.616146093999999778e+01,-3.482783668999999804e+01
-5.616081223999999850e+01,-3.482778938999999951e+01
-5.616082942999999972e+01,-3.482673494000000147e+01
-5.616147921999999681e+01,-3.482603280000000012e+01
-5.615849893000000037e+01,-3.482996233000000075e+01
-5.615713573000000025e+01,-3.483046972000000352e+01
-5.615698156999999924e+01,-3.483155015999999904e+01
-5.615721932000000294e+01,-3.482986094999999693e+01
-5.615735784000000308e+01,-3.482917599000000308e+01
-5.615565165999999664e+01,-3.483163574000000295e+01
-5.615413191999999754e+01,-3.483109864000000044e+01
-5.615270008000000246e+01,-3.483005451999999735e+01
-5.615402192999999897e+01,-3.483017356999999947e+01
-5.615138258999999721e+01,-3.482995821000000092e+01
-5.615593859999999893e+01,-3.483095654000000252e+01
-5.614656141999999761e+01,-3.482926914000000096e+01
-5.614449177000000191e+01,-3.482905382999999944e+01
-5.614526710999999892e+01,-3.482915399000000178e+01
-5.614481387000000012e+01,-3.483033647999999971e+01
-5.614362073000000208e+01,-3.483021064999999794e+01
-5.615565714000000241e+01,-3.483205710000000010e+01
-5.615644658000000078e+01,-3.483163688999999863e+01
-5.615485679999999746e+01,-3.482880562999999796e+01
-5.615238357999999863e+01,-3.482851269999999744e+01
-5.615317778000000004e+01,-3.482858678000000197e+01
-5.615038555000000287e+01,-3.482828453999999851e+01
-5.616526721000000322e+01,-3.482489832000000263e+01
-5.613844576000000330e+01,-3.480874474000000163e+01
-5.615194721000000300e+01,-3.488485545999999715e+01
-5.613171178999999711e+01,-3.488538768000000090e+01
-5.615475931999999659e+01,-3.482627271999999863e+01
-5.622952783000000210e+01,-3.484361742000000106e+01
-5.627742915999999695e+01,-3.488874582999999774e+01
-5.620159315000000078e+01,-3.483456197999999659e+01
-5.620339210000000207e+01,-3.483003736999999944e+01
-5.621331822999999872e+01,-3.483136718000000087e+01
-5.620981162000000353e+01,-3.483202303000000200e+01
-5.620899550000000033e+01,-3.483163245000000074e+01
-5.621567373999999973e+01,-3.482615229000000312e+01
-5.621619126000000222e+01,-3.482584870000000166e+01
-5.621908231999999828e+01,-3.482284355000000176e+01
-5.609725198999999662e+01,-3.488971907999999900e+01
-5.610579812000000288e+01,-3.489558344000000289e+01
-5.620403823000000187e+01,-3.483310637999999670e+01
-5.620527122000000020e+01,-3.482840287999999873e+01
-5.621926445999999800e+01,-3.482107140000000101e+01
-5.619757069999999999e+01,-3.483690267000000063e+01
-5.619926433999999915e+01,-3.482793429000000174e+01
-5.620875430000000250e+01,-3.482232908999999665e+01
-5.620969671999999662e+01,-3.484856296000000242e+01
-5.620936092000000173e+01,-3.484270031999999873e+01
-5.614096860000000078e+01,-3.481158183000000150e+01
-5.617106573000000225e+01,-3.484817400000000021e+01
-5.617213149999999899e+01,-3.485309043000000173e+01
